timestamp_ns,testbench,task_id,event,execution_time_ns,deadline_ns,temperature_c
587605510074,Long-Duration Stability,2,START,0,0,0.000
587605590907,Long-Duration Stability,3,START,0,0,0.000
587606276222,Long-Duration Stability,1,END,850408,0,0.000
587606376685,Long-Duration Stability,2,END,865925,0,0.000
587606552204,Long-Duration Stability,3,END,960667,0,0.000
587606682259,Long-Duration Stability,1,START,0,0,0.000
587606767185,Long-Duration Stability,2,START,0,0,0.000
587606848444,Long-Duration Stability,3,START,0,0,0.000
587607537981,Long-Duration Stability,1,END,855000,0,0.000
587607622519,Long-Duration Stability,2,END,854741,0,0.000
587607780389,Long-Duration Stability,3,END,931222,0,0.000
587607911722,Long-Duration Stability,1,START,0,0,0.000
587607996815,Long-Duration Stability,2,START,0,0,0.000
587608084111,Long-Duration Stability,3,START,0,0,0.000
587608768574,Long-Duration Stability,1,END,855889,0,0.000
587608848333,Long-Duration Stability,2,END,850981,0,0.000
587608935926,Long-Duration Stability,3,END,851241,0,0.000
587609073296,Long-Duration Stability,1,START,0,0,0.000
587609159667,Long-Duration Stability,2,START,0,0,0.000
587609240556,Long-Duration Stability,3,START,0,0,0.000
587609925315,Long-Duration Stability,1,END,851389,0,0.000
587610010889,Long-Duration Stability,2,END,850686,0,0.000
587610092611,Long-Duration Stability,3,END,851408,0,0.000
587610224907,Long-Duration Stability,1,START,0,0,0.000
587610309778,Long-Duration Stability,2,START,0,0,0.000
587610390833,Long-Duration Stability,3,START,0,0,0.000
587611073889,Long-Duration Stability,1,END,848482,0,0.000
587611161241,Long-Duration Stability,2,END,850926,0,0.000
587611252648,Long-Duration Stability,3,END,861240,0,0.000
587611384778,Long-Duration Stability,1,START,0,0,0.000
587611470056,Long-Duration Stability,2,START,0,0,0.000
587611550944,Long-Duration Stability,3,START,0,0,0.000
587612237463,Long-Duration Stability,1,END,852074,0,0.000
587612336167,Long-Duration Stability,2,END,865481,0,0.000
587612403093,Long-Duration Stability,3,END,851481,0,0.000
587612534444,Long-Duration Stability,1,START,0,0,0.000
587612619407,Long-Duration Stability,2,START,0,0,0.000
587612700444,Long-Duration Stability,3,START,0,0,0.000
587613457611,Long-Duration Stability,1,END,922463,0,0.000
587613471204,Long-Duration Stability,2,END,851167,0,0.000
587613555741,Long-Duration Stability,3,END,854537,0,0.000
587613686333,Long-Duration Stability,1,START,0,0,0.000
587613771130,Long-Duration Stability,2,START,0,0,0.000
587613852611,Long-Duration Stability,3,START,0,0,0.000
587614542630,Long-Duration Stability,1,END,855371,0,0.000
587614627056,Long-Duration Stability,2,END,855314,0,0.000
587614764481,Long-Duration Stability,3,END,911056,0,0.000
587614893444,Long-Duration Stability,1,START,0,0,0.000
587614978241,Long-Duration Stability,2,START,0,0,0.000
587615059093,Long-Duration Stability,3,START,0,0,0.000
587615744648,Long-Duration Stability,1,END,850574,0,0.000
587615829259,Long-Duration Stability,2,END,850408,0,0.000
587616025000,Long-Duration Stability,3,END,965241,0,0.000
587616156815,Long-Duration Stability,1,START,0,0,0.000
587616242019,Long-Duration Stability,2,START,0,0,0.000
587616322778,Long-Duration Stability,3,START,0,0,0.000
587617005907,Long-Duration Stability,1,END,848500,0,0.000
587617093630,Long-Duration Stability,2,END,851018,0,0.000
587617174963,Long-Duration Stability,3,END,851482,0,0.000
587617305074,Long-Duration Stability,1,START,0,0,0.000
587617390056,Long-Duration Stability,2,START,0,0,0.000
587617471185,Long-Duration Stability,3,START,0,0,0.000
587618161759,Long-Duration Stability,1,END,855907,0,0.000
587618246315,Long-Duration Stability,2,END,855667,0,0.000
587618327352,Long-Duration Stability,3,END,855426,0,0.000
587618460019,Long-Duration Stability,1,START,0,0,0.000
587618545074,Long-Duration Stability,2,START,0,0,0.000
587618626074,Long-Duration Stability,3,START,0,0,0.000
587619311222,Long-Duration Stability,1,END,850593,0,0.000
587619405019,Long-Duration Stability,2,END,859445,0,0.000
587619478333,Long-Duration Stability,3,END,851537,0,0.000
587619610574,Long-Duration Stability,1,START,0,0,0.000
587619695185,Long-Duration Stability,2,START,0,0,0.000
587619776019,Long-Duration Stability,3,START,0,0,0.000
587620462611,Long-Duration Stability,1,END,851408,0,0.000
587620546278,Long-Duration Stability,2,END,850408,0,0.000
587620628389,Long-Duration Stability,3,END,851685,0,0.000
587620758333,Long-Duration Stability,1,START,0,0,0.000
587620843593,Long-Duration Stability,2,START,0,0,0.000
587620924685,Long-Duration Stability,3,START,0,0,0.000
587621614444,Long-Duration Stability,1,END,855389,0,0.000
587621698741,Long-Duration Stability,2,END,854537,0,0.000
587621777148,Long-Duration Stability,3,END,851796,0,0.000
587621906296,Long-Duration Stability,1,START,0,0,0.000
587621991722,Long-Duration Stability,2,START,0,0,0.000
587622072537,Long-Duration Stability,3,START,0,0,0.000
587622757407,Long-Duration Stability,1,END,850389,0,0.000
587622924722,Long-Duration Stability,3,END,851426,0,0.000
587622958259,Long-Duration Stability,2,END,966037,0,0.000
587623090444,Long-Duration Stability,1,START,0,0,0.000
587623175333,Long-Duration Stability,2,START,0,0,0.000
587623256796,Long-Duration Stability,3,START,0,0,0.000
587623941796,Long-Duration Stability,1,END,850741,0,0.000
587624030148,Long-Duration Stability,2,END,854167,0,0.000
587624109167,Long-Duration Stability,3,END,851611,0,0.000
587624241241,Long-Duration Stability,1,START,0,0,0.000
587624326426,Long-Duration Stability,2,START,0,0,0.000
587624407852,Long-Duration Stability,3,START,0,0,0.000
587625092963,Long-Duration Stability,1,END,851111,0,0.000
587625182648,Long-Duration Stability,2,END,855556,0,0.000
587625363481,Long-Duration Stability,3,END,955074,0,0.000
587625493444,Long-Duration Stability,1,START,0,0,0.000
587625578593,Long-Duration Stability,2,START,0,0,0.000
587625659926,Long-Duration Stability,3,START,0,0,0.000
587626348537,Long-Duration Stability,1,END,854574,0,0.000
587626430389,Long-Duration Stability,2,END,851296,0,0.000
587626551611,Long-Duration Stability,3,END,891037,0,0.000
587626682019,Long-Duration Stability,1,START,0,0,0.000
587626766426,Long-Duration Stability,2,START,0,0,0.000
587626847296,Long-Duration Stability,3,START,0,0,0.000
587627533259,Long-Duration Stability,1,END,850593,0,0.000
587627621278,Long-Duration Stability,2,END,854241,0,0.000
587627713222,Long-Duration Stability,3,END,865111,0,0.000
587627844593,Long-Duration Stability,1,START,0,0,0.000
587627929426,Long-Duration Stability,2,START,0,0,0.000
587628015722,Long-Duration Stability,3,START,0,0,0.000
587628696519,Long-Duration Stability,1,END,851296,0,0.000
587628785519,Long-Duration Stability,2,END,855463,0,0.000
587628970667,Long-Duration Stability,3,END,954334,0,0.000
587629102222,Long-Duration Stability,1,START,0,0,0.000
587629186204,Long-Duration Stability,2,START,0,0,0.000
587629267185,Long-Duration Stability,3,START,0,0,0.000
587629954130,Long-Duration Stability,1,END,851278,0,0.000
587630038111,Long-Duration Stability,2,END,851259,0,0.000
587630119278,Long-Duration Stability,3,END,851389,0,0.000
587630248963,Long-Duration Stability,1,START,0,0,0.000
587630333722,Long-Duration Stability,2,START,0,0,0.000
587630414926,Long-Duration Stability,3,START,0,0,0.000
587631100259,Long-Duration Stability,1,END,850575,0,0.000
587631185611,Long-Duration Stability,2,END,851314,0,0.000
587631267593,Long-Duration Stability,3,END,851926,0,0.000
587631397852,Long-Duration Stability,1,START,0,0,0.000
587631483056,Long-Duration Stability,2,START,0,0,0.000
587631564333,Long-Duration Stability,3,START,0,0,0.000
587632260315,Long-Duration Stability,1,END,861815,0,0.000
587632338630,Long-Duration Stability,2,END,854945,0,0.000
587632459074,Long-Duration Stability,3,END,893908,0,0.000
587632589444,Long-Duration Stability,1,START,0,0,0.000
587632674537,Long-Duration Stability,2,START,0,0,0.000
587632755722,Long-Duration Stability,3,START,0,0,0.000
587633525296,Long-Duration Stability,2,END,850297,0,0.000
587633565833,Long-Duration Stability,1,END,975834,0,0.000
587633610852,Long-Duration Stability,3,END,854444,0,0.000
587633740074,Long-Duration Stability,1,START,0,0,0.000
587633824870,Long-Duration Stability,2,START,0,0,0.000
587633906056,Long-Duration Stability,3,START,0,0,0.000
587634591667,Long-Duration Stability,1,END,851056,0,0.000
587634676722,Long-Duration Stability,2,END,851333,0,0.000
587634758296,Long-Duration Stability,3,END,851556,0,0.000
587634889722,Long-Duration Stability,1,START,0,0,0.000
587634974944,Long-Duration Stability,2,START,0,0,0.000
587635055704,Long-Duration Stability,3,START,0,0,0.000
587635741185,Long-Duration Stability,1,END,850815,0,0.000
587635825889,Long-Duration Stability,2,END,850352,0,0.000
587635908648,Long-Duration Stability,3,END,852241,0,0.000
587636044556,Long-Duration Stability,1,START,0,0,0.000
587636130130,Long-Duration Stability,2,START,0,0,0.000
587636211370,Long-Duration Stability,3,START,0,0,0.000
587636899352,Long-Duration Stability,1,END,854167,0,0.000
587636979185,Long-Duration Stability,2,END,848537,0,0.000
587637064204,Long-Duration Stability,3,END,852130,0,0.000
587637193889,Long-Duration Stability,1,START,0,0,0.000
587637279130,Long-Duration Stability,2,START,0,0,0.000
587637360204,Long-Duration Stability,3,START,0,0,0.000
587638066611,Long-Duration Stability,1,END,872055,0,0.000
587638130407,Long-Duration Stability,2,END,850666,0,0.000
587638222463,Long-Duration Stability,3,END,861518,0,0.000
587638349833,Long-Duration Stability,1,START,0,0,0.000
587638434296,Long-Duration Stability,2,START,0,0,0.000
587638515204,Long-Duration Stability,3,START,0,0,0.000
587639205389,Long-Duration Stability,1,END,854778,0,0.000
587639285315,Long-Duration Stability,2,END,850426,0,0.000
587639370833,Long-Duration Stability,3,END,854945,0,0.000
587639501870,Long-Duration Stability,1,START,0,0,0.000
587639586981,Long-Duration Stability,2,START,0,0,0.000
587639668111,Long-Duration Stability,3,START,0,0,0.000
587640352981,Long-Duration Stability,1,END,850445,0,0.000
587640441907,Long-Duration Stability,2,END,854315,0,0.000
587640520185,Long-Duration Stability,3,END,851426,0,0.000
587640652185,Long-Duration Stability,1,START,0,0,0.000
587640737148,Long-Duration Stability,2,START,0,0,0.000
587640818241,Long-Duration Stability,3,START,0,0,0.000
587641508481,Long-Duration Stability,1,END,855666,0,0.000
587641593259,Long-Duration Stability,2,END,855463,0,0.000
587641674185,Long-Duration Stability,3,END,855204,0,0.000
587641803389,Long-Duration Stability,1,START,0,0,0.000
587641888389,Long-Duration Stability,2,START,0,0,0.000
587641970519,Long-Duration Stability,3,START,0,0,0.000
587642666296,Long-Duration Stability,1,END,862259,0,0.000
587642739574,Long-Duration Stability,2,END,850556,0,0.000
587642826593,Long-Duration Stability,3,END,855259,0,0.000
587642957704,Long-Duration Stability,1,START,0,0,0.000
587643042481,Long-Duration Stability,2,START,0,0,0.000
587643123241,Long-Duration Stability,3,START,0,0,0.000
587643809093,Long-Duration Stability,1,END,850722,0,0.000
587643894500,Long-Duration Stability,2,END,851371,0,0.000
587643976685,Long-Duration Stability,3,END,852759,0,0.000
587644105833,Long-Duration Stability,1,START,0,0,0.000
587644190833,Long-Duration Stability,2,START,0,0,0.000
587644271963,Long-Duration Stability,3,START,0,0,0.000
587644957000,Long-Duration Stability,1,END,850463,0,0.000
587645042148,Long-Duration Stability,2,END,850741,0,0.000
587645123926,Long-Duration Stability,3,END,851315,0,0.000
587645256056,Long-Duration Stability,1,START,0,0,0.000
587645341074,Long-Duration Stability,2,START,0,0,0.000
587645421833,Long-Duration Stability,3,START,0,0,0.000
587646111833,Long-Duration Stability,1,END,855018,0,0.000
587646211796,Long-Duration Stability,2,END,870167,0,0.000
587646278667,Long-Duration Stability,3,END,856148,0,0.000
587646409444,Long-Duration Stability,1,START,0,0,0.000
587646494259,Long-Duration Stability,2,START,0,0,0.000
587646575648,Long-Duration Stability,3,START,0,0,0.000
587647258352,Long-Duration Stability,1,END,848315,0,0.000
587647345370,Long-Duration Stability,2,END,850500,0,0.000
587647437852,Long-Duration Stability,3,END,861500,0,0.000
587647567815,Long-Duration Stability,1,START,0,0,0.000
587647652907,Long-Duration Stability,2,START,0,0,0.000
587647734074,Long-Duration Stability,3,START,0,0,0.000
587648428907,Long-Duration Stability,1,END,860611,0,0.000
587648504926,Long-Duration Stability,2,END,851482,0,0.000
587648586204,Long-Duration Stability,3,END,851519,0,0.000
587648715352,Long-Duration Stability,1,START,0,0,0.000
587648800259,Long-Duration Stability,2,START,0,0,0.000
587648881333,Long-Duration Stability,3,START,0,0,0.000
587649570796,Long-Duration Stability,1,END,854815,0,0.000
587649655333,Long-Duration Stability,2,END,854556,0,0.000
587649768759,Long-Duration Stability,3,END,886797,0,0.000
587649898981,Long-Duration Stability,1,START,0,0,0.000
587649983963,Long-Duration Stability,2,START,0,0,0.000
587650065222,Long-Duration Stability,3,START,0,0,0.000
587650750185,Long-Duration Stability,1,END,850518,0,0.000
587650917074,Long-Duration Stability,3,END,851000,0,0.000
587650947074,Long-Duration Stability,2,END,962629,0,0.000
587651078074,Long-Duration Stability,1,START,0,0,0.000
587651162815,Long-Duration Stability,2,START,0,0,0.000
587651243833,Long-Duration Stability,3,START,0,0,0.000
587651929204,Long-Duration Stability,1,END,850537,0,0.000
587652017796,Long-Duration Stability,2,END,854481,0,0.000
587652103556,Long-Duration Stability,3,END,858834,0,0.000
587652232907,Long-Duration Stability,1,START,0,0,0.000
587652317500,Long-Duration Stability,2,START,0,0,0.000
587652398722,Long-Duration Stability,3,START,0,0,0.000
587653084222,Long-Duration Stability,1,END,850685,0,0.000
587653186889,Long-Duration Stability,2,END,868704,0,0.000
587653251056,Long-Duration Stability,3,END,851685,0,0.000
587653380907,Long-Duration Stability,1,START,0,0,0.000
587653465944,Long-Duration Stability,2,START,0,0,0.000
587653547000,Long-Duration Stability,3,START,0,0,0.000
587654278519,Long-Duration Stability,1,END,896982,0,0.000
587654321611,Long-Duration Stability,2,END,855056,0,0.000
587654402426,Long-Duration Stability,3,END,854722,0,0.000
587654531611,Long-Duration Stability,1,START,0,0,0.000
587654616889,Long-Duration Stability,2,START,0,0,0.000
587654697778,Long-Duration Stability,3,START,0,0,0.000
587655388833,Long-Duration Stability,1,END,856463,0,0.000
587655472204,Long-Duration Stability,2,END,854704,0,0.000
587655554500,Long-Duration Stability,3,END,855945,0,0.000
587655682741,Long-Duration Stability,1,START,0,0,0.000
587655767074,Long-Duration Stability,2,START,0,0,0.000
587655849370,Long-Duration Stability,3,START,0,0,0.000
587656538593,Long-Duration Stability,1,END,855185,0,0.000
587656623019,Long-Duration Stability,2,END,855296,0,0.000
587656745648,Long-Duration Stability,3,END,895519,0,0.000
587656873741,Long-Duration Stability,1,START,0,0,0.000
587656958519,Long-Duration Stability,2,START,0,0,0.000
587657039722,Long-Duration Stability,3,START,0,0,0.000
587657725019,Long-Duration Stability,1,END,850629,0,0.000
587657810444,Long-Duration Stability,2,END,851315,0,0.000
587657995537,Long-Duration Stability,3,END,955166,0,0.000
587658124907,Long-Duration Stability,1,START,0,0,0.000
587658210000,Long-Duration Stability,2,START,0,0,0.000
587658291148,Long-Duration Stability,3,START,0,0,0.000
587658977204,Long-Duration Stability,1,END,851648,0,0.000
587659060926,Long-Duration Stability,2,END,850334,0,0.000
587659143463,Long-Duration Stability,3,END,851500,0,0.000
587659273315,Long-Duration Stability,1,START,0,0,0.000
587659358370,Long-Duration Stability,2,START,0,0,0.000
587659439611,Long-Duration Stability,3,START,0,0,0.000
587660129259,Long-Duration Stability,1,END,855056,0,0.000
587660214537,Long-Duration Stability,2,END,855556,0,0.000
587660296111,Long-Duration Stability,3,END,855741,0,0.000
587660426407,Long-Duration Stability,1,START,0,0,0.000
587660511407,Long-Duration Stability,2,START,0,0,0.000
587660592389,Long-Duration Stability,3,START,0,0,0.000
587661196722,Long-Duration Stability,1,END,769574,0,0.000
587661363074,Long-Duration Stability,2,END,851130,0,0.000
587661444907,Long-Duration Stability,3,END,851796,0,0.000
587661576241,Long-Duration Stability,1,START,0,0,0.000
587661661333,Long-Duration Stability,2,START,0,0,0.000
587661742389,Long-Duration Stability,3,START,0,0,0.000
587662428333,Long-Duration Stability,1,END,851463,0,0.000
587662513222,Long-Duration Stability,2,END,851297,0,0.000
587662594519,Long-Duration Stability,3,END,851445,0,0.000
587662723519,Long-Duration Stability,1,START,0,0,0.000
587662808296,Long-Duration Stability,2,START,0,0,0.000
587662889481,Long-Duration Stability,3,START,0,0,0.000
587663581074,Long-Duration Stability,1,END,856852,0,0.000
587663665648,Long-Duration Stability,2,END,856759,0,0.000
587663754667,Long-Duration Stability,3,END,864555,0,0.000
587663885574,Long-Duration Stability,1,START,0,0,0.000
587663970352,Long-Duration Stability,2,START,0,0,0.000
587664051000,Long-Duration Stability,3,START,0,0,0.000
587664739463,Long-Duration Stability,1,END,853334,0,0.000
587664902741,Long-Duration Stability,3,END,851149,0,0.000
587664957537,Long-Duration Stability,2,END,986741,0,0.000
587665088889,Long-Duration Stability,1,START,0,0,0.000
587665173667,Long-Duration Stability,2,START,0,0,0.000
587665254648,Long-Duration Stability,3,START,0,0,0.000
587665940167,Long-Duration Stability,1,END,850703,0,0.000
587666033907,Long-Duration Stability,2,END,859519,0,0.000
587666216722,Long-Duration Stability,3,END,961352,0,0.000
587666347815,Long-Duration Stability,1,START,0,0,0.000
587666432519,Long-Duration Stability,2,START,0,0,0.000
587666513889,Long-Duration Stability,3,START,0,0,0.000
587667198926,Long-Duration Stability,1,END,850500,0,0.000
587667284500,Long-Duration Stability,2,END,851407,0,0.000
587667358241,Long-Duration Stability,3,END,843649,0,0.000
587667490185,Long-Duration Stability,1,START,0,0,0.000
587667575704,Long-Duration Stability,2,START,0,0,0.000
587667656704,Long-Duration Stability,3,START,0,0,0.000
587668259630,Long-Duration Stability,1,END,768722,0,0.000
587668427963,Long-Duration Stability,2,END,851648,0,0.000
587668508981,Long-Duration Stability,3,END,851371,0,0.000
587668638352,Long-Duration Stability,1,START,0,0,0.000
587668723000,Long-Duration Stability,2,START,0,0,0.000
587668804167,Long-Duration Stability,3,START,0,0,0.000
587669494556,Long-Duration Stability,1,END,855518,0,0.000
587669578130,Long-Duration Stability,2,END,854518,0,0.000
587669659500,Long-Duration Stability,3,END,854537,0,0.000
587669790944,Long-Duration Stability,1,START,0,0,0.000
587669876389,Long-Duration Stability,2,START,0,0,0.000
587669958370,Long-Duration Stability,3,START,0,0,0.000
587670678556,Long-Duration Stability,1,END,886963,0,0.000
587670735907,Long-Duration Stability,2,END,858889,0,0.000
587670816056,Long-Duration Stability,3,END,856870,0,0.000
587670946500,Long-Duration Stability,1,START,0,0,0.000
587671031500,Long-Duration Stability,2,START,0,0,0.000
587671112611,Long-Duration Stability,3,START,0,0,0.000
587671797370,Long-Duration Stability,1,END,850334,0,0.000
587671883148,Long-Duration Stability,2,END,851166,0,0.000
587671964722,Long-Duration Stability,3,END,851537,0,0.000
587672094019,Long-Duration Stability,1,START,0,0,0.000
587672179315,Long-Duration Stability,2,START,0,0,0.000
587672260944,Long-Duration Stability,3,START,0,0,0.000
587672945889,Long-Duration Stability,1,END,851315,0,0.000
587673035611,Long-Duration Stability,2,END,855685,0,0.000
587673127370,Long-Duration Stability,3,END,865463,0,0.000
587673257000,Long-Duration Stability,1,START,0,0,0.000
587673342593,Long-Duration Stability,2,START,0,0,0.000
587673423685,Long-Duration Stability,3,START,0,0,0.000
587674111204,Long-Duration Stability,1,END,853500,0,0.000
587674275463,Long-Duration Stability,3,END,851000,0,0.000
587674287074,Long-Duration Stability,2,END,943944,0,0.000
587674434370,Long-Duration Stability,1,START,0,0,0.000
587674519815,Long-Duration Stability,2,START,0,0,0.000
587674600926,Long-Duration Stability,3,START,0,0,0.000
587675285611,Long-Duration Stability,1,END,850611,0,0.000
587675370796,Long-Duration Stability,2,END,850426,0,0.000
587675453111,Long-Duration Stability,3,END,851463,0,0.000
587675582741,Long-Duration Stability,1,START,0,0,0.000
587675668148,Long-Duration Stability,2,START,0,0,0.000
587675749667,Long-Duration Stability,3,START,0,0,0.000
587676433759,Long-Duration Stability,1,END,850426,0,0.000
587676534685,Long-Duration Stability,2,END,865888,0,0.000
587676604963,Long-Duration Stability,3,END,854593,0,0.000
587676734148,Long-Duration Stability,1,START,0,0,0.000
587676819519,Long-Duration Stability,2,START,0,0,0.000
587676900630,Long-Duration Stability,3,START,0,0,0.000
587677588852,Long-Duration Stability,1,END,853926,0,0.000
587677670648,Long-Duration Stability,2,END,850592,0,0.000
587677752796,Long-Duration Stability,3,END,851352,0,0.000
587677880556,Long-Duration Stability,1,START,0,0,0.000
587677965519,Long-Duration Stability,2,START,0,0,0.000
587678046852,Long-Duration Stability,3,START,0,0,0.000
587678732204,Long-Duration Stability,1,END,851074,0,0.000
587678816519,Long-Duration Stability,2,END,850426,0,0.000
587678899019,Long-Duration Stability,3,END,851482,0,0.000
587679030259,Long-Duration Stability,1,START,0,0,0.000
587679115685,Long-Duration Stability,2,START,0,0,0.000
587679196556,Long-Duration Stability,3,START,0,0,0.000
587679881537,Long-Duration Stability,1,END,850722,0,0.000
587679967426,Long-Duration Stability,2,END,851148,0,0.000
587680052685,Long-Duration Stability,3,END,855222,0,0.000
587680182056,Long-Duration Stability,1,START,0,0,0.000
587680267481,Long-Duration Stability,2,START,0,0,0.000
587680348167,Long-Duration Stability,3,START,0,0,0.000
587681036981,Long-Duration Stability,1,END,854296,0,0.000
587681122944,Long-Duration Stability,2,END,854629,0,0.000
587681204722,Long-Duration Stability,3,END,855907,0,0.000
587681334056,Long-Duration Stability,1,START,0,0,0.000
587681419296,Long-Duration Stability,2,START,0,0,0.000
587681500407,Long-Duration Stability,3,START,0,0,0.000
587682190704,Long-Duration Stability,1,END,856000,0,0.000
587682274778,Long-Duration Stability,2,END,854815,0,0.000
587682356296,Long-Duration Stability,3,END,855112,0,0.000
587682487778,Long-Duration Stability,1,START,0,0,0.000
587682573111,Long-Duration Stability,2,START,0,0,0.000
587682653944,Long-Duration Stability,3,START,0,0,0.000
587683344611,Long-Duration Stability,1,END,856167,0,0.000
587683428500,Long-Duration Stability,2,END,854741,0,0.000
587683509204,Long-Duration Stability,3,END,854463,0,0.000
587683638593,Long-Duration Stability,1,START,0,0,0.000
587683723722,Long-Duration Stability,2,START,0,0,0.000
587683804389,Long-Duration Stability,3,START,0,0,0.000
587684489759,Long-Duration Stability,1,END,850575,0,0.000
587684574685,Long-Duration Stability,2,END,850370,0,0.000
587684666519,Long-Duration Stability,3,END,861389,0,0.000
587684798000,Long-Duration Stability,1,START,0,0,0.000
587684883315,Long-Duration Stability,2,START,0,0,0.000
587684964537,Long-Duration Stability,3,START,0,0,0.000
587685649630,Long-Duration Stability,1,END,851018,0,0.000
587685734574,Long-Duration Stability,2,END,850667,0,0.000
587685816704,Long-Duration Stability,3,END,851537,0,0.000
587685945815,Long-Duration Stability,1,START,0,0,0.000
587686037222,Long-Duration Stability,2,START,0,0,0.000
587686119833,Long-Duration Stability,3,START,0,0,0.000
587686802778,Long-Duration Stability,1,END,856482,0,0.000
587686879185,Long-Duration Stability,3,END,758759,0,0.000
587686888630,Long-Duration Stability,2,END,850759,0,0.000
587687038574,Long-Duration Stability,1,START,0,0,0.000
587687123037,Long-Duration Stability,2,START,0,0,0.000
587687204407,Long-Duration Stability,3,START,0,0,0.000
587687889722,Long-Duration Stability,1,END,850685,0,0.000
587687974796,Long-Duration Stability,2,END,851278,0,0.000
587688057093,Long-Duration Stability,3,END,851834,0,0.000
587688187481,Long-Duration Stability,1,START,0,0,0.000
587688271852,Long-Duration Stability,2,START,0,0,0.000
587688352741,Long-Duration Stability,3,START,0,0,0.000
587689043574,Long-Duration Stability,1,END,855334,0,0.000
587689124833,Long-Duration Stability,2,END,852389,0,0.000
587689208056,Long-Duration Stability,3,END,854574,0,0.000
587689336407,Long-Duration Stability,1,START,0,0,0.000
587689421296,Long-Duration Stability,2,START,0,0,0.000
587689502241,Long-Duration Stability,3,START,0,0,0.000
587690192074,Long-Duration Stability,1,END,854963,0,0.000
587690274241,Long-Duration Stability,2,END,852259,0,0.000
587690433907,Long-Duration Stability,3,END,931019,0,0.000
587690563778,Long-Duration Stability,1,START,0,0,0.000
587690648500,Long-Duration Stability,2,START,0,0,0.000
587690729648,Long-Duration Stability,3,START,0,0,0.000
587691419630,Long-Duration Stability,1,END,855019,0,0.000
587691500407,Long-Duration Stability,2,END,851278,0,0.000
587691582130,Long-Duration Stability,3,END,851778,0,0.000
587691713537,Long-Duration Stability,1,START,0,0,0.000
587691798981,Long-Duration Stability,2,START,0,0,0.000
587691880204,Long-Duration Stability,3,START,0,0,0.000
587692564630,Long-Duration Stability,1,END,850426,0,0.000
587692655407,Long-Duration Stability,2,END,855815,0,0.000
587692732630,Long-Duration Stability,3,END,851556,0,0.000
587692862185,Long-Duration Stability,1,START,0,0,0.000
587692946519,Long-Duration Stability,2,START,0,0,0.000
587693033611,Long-Duration Stability,3,START,0,0,0.000
587693712963,Long-Duration Stability,1,END,850222,0,0.000
587693798000,Long-Duration Stability,2,END,850871,0,0.000
587693885407,Long-Duration Stability,3,END,851204,0,0.000
587694014148,Long-Duration Stability,1,START,0,0,0.000
587694098963,Long-Duration Stability,2,START,0,0,0.000
587694179815,Long-Duration Stability,3,START,0,0,0.000
587694864981,Long-Duration Stability,1,END,850297,0,0.000
587694949870,Long-Duration Stability,2,END,850371,0,0.000
587695034759,Long-Duration Stability,3,END,854334,0,0.000
587695164704,Long-Duration Stability,1,START,0,0,0.000
587695249481,Long-Duration Stability,2,START,0,0,0.000
587695329926,Long-Duration Stability,3,START,0,0,0.000
587696021685,Long-Duration Stability,1,END,856241,0,0.000
587696185333,Long-Duration Stability,3,END,854611,0,0.000
587696213204,Long-Duration Stability,2,END,963130,0,0.000
587696344815,Long-Duration Stability,1,START,0,0,0.000
587696429648,Long-Duration Stability,2,START,0,0,0.000
587696511500,Long-Duration Stability,3,START,0,0,0.000
587697201111,Long-Duration Stability,1,END,855574,0,0.000
587697285185,Long-Duration Stability,2,END,854870,0,0.000
587697367759,Long-Duration Stability,3,END,855463,0,0.000
587697498185,Long-Duration Stability,1,START,0,0,0.000
587697582648,Long-Duration Stability,2,START,0,0,0.000
587697663111,Long-Duration Stability,3,START,0,0,0.000
587698349278,Long-Duration Stability,1,END,850463,0,0.000
587698433722,Long-Duration Stability,2,END,850463,0,0.000
587698515519,Long-Duration Stability,3,END,851611,0,0.000
587698647519,Long-Duration Stability,1,START,0,0,0.000
587698732407,Long-Duration Stability,2,START,0,0,0.000
587698813611,Long-Duration Stability,3,START,0,0,0.000
587699506241,Long-Duration Stability,1,END,858018,0,0.000
587699588907,Long-Duration Stability,2,END,855871,0,0.000
587699669759,Long-Duration Stability,3,END,855519,0,0.000
587699799759,Long-Duration Stability,1,START,0,0,0.000
587699884500,Long-Duration Stability,2,START,0,0,0.000
587699965167,Long-Duration Stability,3,START,0,0,0.000
587700569648,Long-Duration Stability,1,END,769333,0,0.000
587700736315,Long-Duration Stability,2,END,851222,0,0.000
587700823185,Long-Duration Stability,3,END,857074,0,0.000
587700954889,Long-Duration Stability,1,START,0,0,0.000
587701038907,Long-Duration Stability,2,START,0,0,0.000
587701119574,Long-Duration Stability,3,START,0,0,0.000
587701805926,Long-Duration Stability,1,END,850407,0,0.000
587701889981,Long-Duration Stability,2,END,850500,0,0.000
587701971778,Long-Duration Stability,3,END,851555,0,0.000
587702100111,Long-Duration Stability,1,START,0,0,0.000
587702185278,Long-Duration Stability,2,START,0,0,0.000
587702265204,Long-Duration Stability,3,START,0,0,0.000
587702951204,Long-Duration Stability,1,END,850500,0,0.000
587703041111,Long-Duration Stability,2,END,855092,0,0.000
587703256667,Long-Duration Stability,3,END,990796,0,0.000
587703388315,Long-Duration Stability,1,START,0,0,0.000
587703473204,Long-Duration Stability,2,START,0,0,0.000
587703554796,Long-Duration Stability,3,START,0,0,0.000
587704243037,Long-Duration Stability,1,END,854129,0,0.000
